	ra	dec	mag	x	y	z
72356	3.885515772573936	0.6505199391080749	5.47	-0.5855420291494782	-0.5388774243826976	0.6056002423960722
72377	3.8863524834173435	-0.27920445687186013	5.15	-0.7067781888507892	-0.6515475277378896	-0.2755910210138242
72380	3.886439400814092	1.2942577207291177	2.07	-0.20072820247707499	-0.1850733902960205	0.9620062520247252
72396	3.887191288655851	-0.27998184397399095	2.75	-0.7060739456045836	-0.6519944606022027	-0.27633821068107534
72404	3.887798925034933	-0.04012773749722763	4.93	-0.7336785311010106	-0.678311463294065	-0.0401169760242191
72432	3.8894207722423486	0.33336591564547613	4.54	-0.6928038542897583	-0.6426089869241028	0.32722547181665634
72437	3.889648275910347	1.0348752648781299	5.48	-0.3743023664780518	-0.3473384238532669	0.8597986728089655
72456	3.89050671610294	-0.7605334872885439	4.32	-0.5306215568813079	-0.49324962861419686	-0.6893080350937552
72573	3.8957987289279115	-0.6597896096582195	5.02	-0.5758526626143643	-0.5410039120407379	-0.6129506326912181
72702	3.9022748603838995	-0.4300875598415317	5.27	-0.6583974087208578	-0.6266300534120204	-0.4169503907547135
72809	3.9076927987144026	-1.0491900888838446	5.18	-0.35906763523348834	-0.34546609173490894	-0.8670199610096865
72822	3.9084253134014646	-0.5908949190973084	5.32	-0.5980114471018176	-0.5762091316134972	-0.5571044298696696
72868	3.9107914562683934	-0.9217004890899864	5.38	-0.4342895836513036	-0.4204428059267224	-0.7966306575047446
72901	3.9127368875191295	-1.0957354369472403	5.08	-0.3280026594123469	-0.31878243068370643	-0.8892648746609841
72906	3.9128908255591552	-0.19913684911808954	5.48	-0.7028366398444734	-0.6832910059058159	-0.19782330231888273
72938	3.91470064472701	-0.07586007271281778	4.47	-0.7136850764250378	-0.6963547156996339	-0.07578734466300976
72972	3.916451559032611	1.1507385109394603	4.63	-0.2913920252239895	-0.28531093597818324	0.9130653631844298
72996	3.9177636975642596	-1.3380157430704935	5.37	-0.164617942577206	-0.16160457240396453	-0.9730287226797467
73046	3.9205864185635106	-0.7528296214235333	2.68	-0.519310652964603	-0.5127006580908757	-0.683706428893762
73107	3.923332170542748	-0.7348568141984414	3.13	-0.5265375249492927	-0.5226983424530246	-0.6704809300920747
73246	3.9312340614646897	-0.1486836041397233	4.91	-0.6963316306893363	-0.7022662379936178	-0.1481363934886396
73327	3.935482541929894	0.704948363444076	3.49	-0.5339719407144142	-0.5431179343039669	0.6479945030376988
73340	3.9361907092738915	0.4364743478931097	4.8	-0.6348914403094491	-0.6466821788561795	0.4227469912035063
73392	3.9396472465910035	0.03650012300683497	4.39	-0.6976360288683575	-0.7155223994036629	0.03649201524187797
73396	3.9400281647002506	-0.5697329589965098	5.45	-0.5876027716960213	-0.6031275612497514	-0.5394072001337031
73467	3.943529731512064	0.8317202489429291	4.83	-0.4683727933026336	-0.4841189018315641	0.7390912091097341
73486	3.9447510256561484	-0.4412535306239682	3.25	-0.6279225059134127	-0.6506318152533186	-0.4270732578230482
73517	3.9463896280243826	0.4703252007217574	4.52	-0.6179848488904527	-0.6424375914455518	0.45317619933032954
73548	3.947942621992807	-1.1175578819968712	5.16	-0.303070891577327	-0.31604796749315983	-0.8990337685103751
73579	3.9493230901646723	-0.8211991424125195	3.91	-0.4709045813161304	-0.492421035659965	-0.7319633863350322
73598	3.9502009035119627	-0.716758482893546	5.13	-0.5205992052528515	-0.5453446263035794	-0.6569442183716278
73681	3.954384981327769	0.9521873768650478	5.24	-0.3986668614930326	-0.42113132573012757	0.8146859149611464
73717	3.955904988573331	-0.28373499999747953	5.19	-0.6589253904806773	-0.6981755544107128	-0.27994325318389207
73768	3.9588470900934176	0.43404933507051124	4.93	-0.6207774553395666	-0.6616454319921661	0.4205480629678757
73889	3.9655784759525092	-0.7902825894822021	4.07	-0.47798697444822674	-0.5163759279797779	-0.71055214675691
74078	3.9761496734324515	-0.9659704863141422	5.45	-0.3818310224584263	-0.42134597337738133	-0.8226011433295116
74148	3.9790674276094724	-0.8506354117910503	3.88	-0.44143527788335046	-0.48998224475646407	-0.7516996044055535
74164	3.980317257886826	-0.34543050409988696	4.54	-0.6289288055046172	-0.6998552597595346	-0.3386017911846447
74167	3.9805968596329957	-0.9093033979597781	3.41	-0.41047614646921304	-0.45702119210647146	-0.7890760186099719
74221	3.982957242913393	-0.7766787428005799	4.83	-0.4753398109891176	-0.5317622110316362	-0.7009144134682748
74368	3.990198352180529	0.5090129717729197	5.28	-0.5772289196724977	-0.6552330156004351	0.4873155749213041
74376	3.9907913277938944	-0.5501124387844877	4.91	-0.5631260850945752	-0.6399897330500283	-0.5227830849182198
74377	3.9908504944555365	1.1754220393253005	5.15	-0.25440526179613676	-0.28917345292411356	0.922852467566937
74421	3.993266379206147	0.08620812984789215	5.32	-0.6562786128997129	-0.7495898435707781	0.08610138597005908
74438	3.9946334956092344	0.5814535256020601	3.46	-0.5496128743346026	-0.6294934518093008	0.5492391851414715
74479	3.997096766049036	-0.7241572652053079	5.15	-0.49126083578506335	-0.5654650146493873	-0.6625044214428529
74549	4.000941551858255	-1.0639048027277762	5.04	-0.31697306399415803	-0.3676974620332163	-0.8742577726943507
74556	4.001197591659522	-0.16376279509134878	2.61	-0.6440038206036498	-0.7474488010709724	-0.16303180311052115
74564	4.001595264929589	1.2535635540764478	5.02	-0.20351975241180137	-0.23640094337675305	0.9501022599430128
74595	4.003414508875406	-1.0262746837500298	4.07	-0.33725418460113354	-0.39318306908681266	-0.8553751745009316
74608	4.003995441716931	-1.110212052974615	4.85	-0.28917968592853865	-0.3375352949726701	-0.8957929637444048
74628	4.0047918354546175	-0.5261936089571164	4.35	-0.56207974254008	-0.657126939334248	-0.5022455063286091
74682	4.0078598624802355	-0.8355811266878506	4.27	-0.43442631648087626	-0.5110528624524778	-0.7416864211565333
74712	4.009104456769832	-1.0558602136861912	5.43	-0.3184993195160925	-0.37562479749153393	-0.8703241895852546
74717	4.009505009833165	-1.198684189021609	2.87	-0.23502954115518032	-0.27740640116032084	-0.9315614866339551
74746	4.0112608983271345	0.030812182241048054	5.04	-0.6447738743088294	-0.7637522900970735	0.030807310500232433
74868	4.017438054882255	1.2537400941302872	3.0	-0.19964218037652476	-0.23946623442504728	0.9501573145457523
74890	4.018765639577785	0.012484985911338677	5.35	-0.6392775751560417	-0.7688747071882991	0.012484652526959163
74912	4.020244020720686	-0.7094330218636604	3.22	-0.48421483708898766	-0.5841311704361226	-0.6514036899402784
74948	4.022139186488964	-0.6328804025036513	3.57	-0.5134131905849448	-0.6217478687894653	-0.5914697654057601
74949	4.0221535854552934	0.5748014125975939	5.38	-0.5343985119271973	-0.6471809619856713	0.5436681275312156
74977	4.023588246100433	-0.8364977736109981	4.99	-0.42590371854299797	-0.5172961592951526	-0.7423009538655673
75035	4.025956483362464	-0.7799810453716933	3.37	-0.45057264143741826	-0.5499102689804669	-0.7032659460388638
75075	4.028027316519955	-0.6433019903601123	4.54	-0.5058184273635339	-0.6199506982623114	-0.5998406874025419
75083	4.028241730218562	0.5286220426250487	4.99	-0.5457439582493129	-0.6691791171514224	0.5043439711177434
75094	4.028994403458485	-1.0353430480242496	4.48	-0.32217468890347106	-0.3956501930843927	-0.8600374378724652
75150	4.0325752954848015	-0.180157527966665	4.92	-0.6184738426974721	-0.7651032633339848	-0.17918454825879818
75182	4.033852352898486	0.6523546292177714	4.31	-0.4987708481873938	-0.6186329905524918	0.6070591931587136
75209	4.034984111651942	-0.6930749234493436	5.36	-0.4821673429184667	-0.5994281953206414	-0.6389056988927119
75229	4.035766891821462	1.02915198119499	3.29	-0.32281564212989067	-0.40196689196144897	0.8568621119895075
75272	4.037544771464005	-0.6760292002163261	4.6	-0.4873649988129248	-0.6090765542703103	-0.6257004946220546
75301	4.039520571443726	0.26927002531621586	5.16	-0.6007737361005469	-0.7538568228606372	0.26602783432989974
75343	4.041702407541644	0.5992761821516029	5.46	-0.5132204072200138	-0.6468833900863067	0.5640449390282395
75418	4.046119225013203	-0.6417149799245663	5.46	-0.4951080136516515	-0.6297474437261468	-0.5985701395311162
75466	4.048418085437468	0.5079903484575912	3.66	-0.5384321038669768	-0.6881018554463159	0.48642235357425606
75532	4.051944523191122	0.03215037853842967	5.15	-0.6131508692992667	-0.7893115476269784	0.03214486366836665
75599	4.0552921519629095	-0.8156395531599241	5.26	-0.41865833554209364	-0.5426806053813301	-0.7281641014387324
75742	4.06194525980505	0.712671113771593	5.04	-0.45816207237347334	-0.6021282188625608	0.6538571124395942
75777	4.064073950627244	1.3500008666840608	5.0	-0.13224666382319233	-0.17456913101511132	0.9757235460950322
75782	4.064495185842213	-1.280889999641998	5.4	-0.17252037448992666	-0.22793435422985742	-0.9582706562071456
75811	4.065670665093431	0.7138280052662774	4.98	-0.45545986074426287	-0.60322659009543	0.6547320033820377
75895	4.070673913193661	0.547320121420807	4.14	-0.511132483236423	-0.6840516772064843	0.5204006989729777
75987	4.076121696654374	-0.17565916871245235	4.61	-0.5850532930930262	-0.791942271424776	-0.17475721150090462
76011	4.0772720431643625	-0.16028084578032759	5.16	-0.585667499807564	-0.794684131308804	-0.15959546082244605
76027	4.078057703127148	-0.4895121986008768	5.13	-0.5230407798490802	-0.7108759401792119	-0.47019542776295437
76035	4.078344373456788	0.4662593515094815	2.22	-0.5291717684942971	-0.7196414239664455	0.4495480623250028
76044	4.0788451956856475	0.18393792857977723	3.8	-0.5820180695316238	-0.7923393543518714	0.18290247205530386
76065	4.080321744232835	-0.7184954520184234	2.8	-0.44476306170228674	-0.607362395392869	-0.6582527930877652
76075	4.080791674133935	0.6808541105735868	5.14	-0.45878840153624173	-0.6271340993020338	0.6294569279215593
76100	4.082003543500056	-0.2581261154955246	3.91	-0.5699274321949075	-0.7810380021950247	-0.2552691935172036
76137	4.083579837613995	-0.784671914442401	4.55	-0.41620972069343276	-0.5722724153965726	-0.7065930589642581
76163	4.084951142807288	-0.7748707387751465	5.44	-0.41947050538159686	-0.578421249738714	-0.6996237224148506
76191	4.086221393436889	0.1747105299041159	5.26	-0.5771222325236155	-0.797944524182433	0.17382308550428066
76206	4.087212042320321	-1.1574506458169027	4.11	-0.23507632197938855	-0.32570279493443793	-0.9157820768155152
76235	4.088539365216463	-0.49104976385871363	3.6	-0.5151382931514139	-0.7157313496364015	-0.47155187845740054
76299	4.092039884830725	0.704300270332933	5.25	-0.44300250705085054	-0.6200738360611036	0.6475007463927194
76317	4.093032366309871	-0.7429403764422231	4.34	-0.4275379126058084	-0.5996816757310225	-0.6764563704165266
76365	4.0956603085646	-0.5197198511489115	3.66	-0.502000849481512	-0.7080585011425073	-0.4966369962856839
76383	4.096395703044927	-0.9140759658927716	5.43	-0.3527418385145247	-0.49830827569488795	-0.7919987738218921
76392	4.096764578382336	-0.33688156726435337	5.36	-0.5450087902052136	-0.770522584458534	-0.330545557281278
76433	4.098809493400435	0.6394155435416489	4.64	-0.46204596946187704	-0.6560723681701506	0.596726545268136
76469	4.100504120837659	-0.6006014106526423	4.66	-0.47388703463942194	-0.6753142133670131	-0.5651387366170784
76506	4.102752453980078	-0.41570388259682595	4.97	-0.5238051071195616	-0.750030885962395	-0.403833975611178
76593	4.106717405708296	-0.779485075158154	4.64	-0.4049410751825898	-0.5847526619704583	-0.7029132591923638
76616	4.108291081828357	0.34331326263758516	4.51	-0.5348729597922757	-0.7749873561777272	0.3366088451715243
76630	4.109335137786901	0.22423166434216205	5.34	-0.5529615023244417	-0.8029886667676128	0.2223573205223257
76644	4.110017648790892	-0.3434603415336507	4.75	-0.5335059818216802	-0.7758689317780582	-0.3367473356421104
76702	4.113037242929768	-0.653188338094864	5.23	-0.4479862704712894	-0.6557307792074003	-0.6077215206566906
76709	4.113233592470618	-0.6058108868572875	4.75	-0.46358594672622794	-0.6788511324170067	-0.5694288454355774
76716	4.113491726666988	0.45894544455924413	3.81	-0.5053974659365277	-0.7404875471583331	0.44300292767471816
76721	4.113943592410329	0.9138701566673765	5.48	-0.3440360224310356	-0.5045554424030734	0.7918731090340617
76819	4.119229845648769	1.357770042769681	4.29	-0.11817900174026572	-0.17530432822896888	0.977395578080781
76824	4.119297128091433	-0.27354255641851294	5.41	-0.5381466677295439	-0.7983861233022507	-0.2701439655627927
76835	4.120145881706679	0.11214834765504567	2.63	-0.5547165847230722	-0.8244785594378339	0.1119134293125042
76991	4.128113746074345	-0.03148910819143405	5.39	-0.5513216498060078	-0.8336985082660799	-0.0314838969966392
76997	4.128522153119312	0.26916164036966705	3.65	-0.5314058391294035	-0.8042963436352092	0.2659233456359329
77022	4.129639251107051	0.128335333989497	4.42	-0.5457964103042108	-0.828086060789543	0.1279834146485193
77041	4.1306110504345614	1.092568379939864	5.19	-0.25288754510708783	-0.3844971337860634	0.8878118289592749
77214	4.139657528279961	0.3166300232612726	4.09	-0.5149904086789516	-0.7986464608562442	0.3113658772737979
77276	4.1433863369603845	0.4549793060071347	4.59	-0.4839811797777515	-0.7567373538639637	0.4394437334721046
77280	4.143499434295913	-0.05986842362824966	3.54	-0.5377316326091353	-0.8409903341759298	-0.05983267597368533
77342	4.146432896436203	0.03833631409968812	5.21	-0.5358289769670596	-0.8434561961577157	0.038326917507037435
77386	4.148717881492914	0.0781511315153257	3.71	-0.5326621694203119	-0.8427193139248231	0.07807157745634606
77398	4.149341225835264	-0.5869047473613991	3.97	-0.4444449100981161	-0.7041231139328339	-0.5537863868978787
77399	4.149429190429564	-0.44944488440235325	4.63	-0.4806899466735721	-0.7616933755565058	-0.43446562211559847
77420	4.150533460247301	0.6223387185413607	4.79	-0.4328746263463792	-0.6876074563692507	0.5829369981489351
77424	4.150654149765076	-0.0539393481730072	5.09	-0.5318804610295659	-0.8451014987428874	-0.05391318945769808
77426	4.150677449910591	0.3661337567666763	4.74	-0.49733180518197395	-0.7902475897444207	0.358008131831629
77524	4.1568252849342775	0.7409187615696382	4.6	-0.38915374365612737	-0.6268812562627604	0.6749661134789247
77575	4.159705601798844	-0.3519812483813972	5.04	-0.49278765539089847	-0.798938086044818	-0.3447582651096041
77604	4.160917209365579	-0.4420420180201417	4.59	-0.4735801322445424	-0.769883703455375	-0.4277860931553035
77617	4.161849215186144	-0.2919812443808397	4.13	-0.5010051650980634	-0.8161716054827189	-0.2878501953253169
77622	4.162167825041095	-0.4281843655586945	5.38	-0.475671214280912	-0.7754543438013131	-0.4152197690190075
77623	4.162309458509895	-0.4184966886526972	5.41	-0.47764172031735586	-0.7789144468789615	-0.40638734165266327
77666	4.165127467120164	0.35449326586720764	5.45	-0.48799668019231957	-0.8008559745150453	0.3471151800265035
77671	4.165363348368572	0.7529100287421727	5.35	-0.37955433237962005	-0.623220499044201	0.683765104654338
77716	4.167606183723847	-1.1070750330836654	2.83	-0.23179853477117132	-0.3825289785583157	-0.8943942194810237
77746	4.1691267145681845	-1.1973482441989625	5.11	-0.1885912209804693	-0.31230246628548597	-0.9310749276621613
77776	4.170433878911465	0.6622993582160024	5.43	-0.4067589357223873	-0.6755783836682683	0.61493171631504
77836	4.173313148578481	0.2733467828363168	3.85	-0.4942837241473541	-0.8263217515290474	0.26995548335418107
77868	4.1751967951736955	-0.5098817617679774	3.87	-0.44663535240842567	-0.7498670412835574	-0.4880740541922351
77869	4.17522716390268	-0.5928208724735917	5.14	-0.42438706969809964	-0.7125635389113069	-0.5587027994267211
77923	4.1782642986005385	0.4691075019559335	4.14	-0.4540925381372144	-0.7677331895669341	0.4520903852610499
77944	4.179154940117831	0.9555636115832756	4.96	-0.2933791019147698	-0.49702030233619904	0.816639162436701
77971	4.180890408259551	-0.24922181217099243	4.95	-0.49116726184610526	-0.8354151952216746	-0.24664989860798836
78010	4.182599172863716	-0.4333912237694617	5.43	-0.4586305961129309	-0.7831342237661034	-0.4199509065061775
78029	4.183780673500854	-0.4557771134615138	2.89	-0.45284955246362507	-0.7753620111074139	-0.4401602373738013
78087	4.186628527241333	-0.7285778525880516	4.99	-0.3744573363727076	-0.6453524563022309	-0.6658092147014295
78148	4.18932322833995	-0.6701489416202618	3.42	-0.3915028190940726	-0.6789380965878006	-0.6211027319559366
78164	4.190216226051733	-0.28856139388460444	5.47	-0.4781438119564522	-0.8309009976514162	-0.2845734126541583
78165	4.1902450239843905	-0.39482332193132647	2.29	-0.46036874416804974	-0.800067973523862	-0.38464510543428637
78223	4.19334865572675	0.5812558845175643	5.39	-0.4145842498852544	-0.7256980335102698	0.5490740058556843
78244	4.194194791348117	0.3109896950774801	5.1	-0.4715527207951994	-0.82704378112688	0.30600100589703627
78256	4.195085694664797	0.520999299663671	4.98	-0.42892409787470054	-0.7538381377251144	0.4977471048368897
78290	4.197045263082474	1.0221564572069017	4.01	-0.2570319205401493	-0.45378981261844525	0.8532346674785071
78316	4.198803507770933	0.39801280641959097	4.82	-0.45289966661023145	-0.8029059813816701	0.3875872508814995
78354	4.200998957437016	0.8034920790193361	4.72	-0.33973251620205513	-0.6053857032381601	0.7197846676262689
78400	4.202817154185281	-0.8592202675025898	4.65	-0.3185489335117003	-0.5700634875138088	-0.7573336102155719
78411	4.203380284668437	-0.45143359981853814	4.96	-0.4384945111552789	-0.7857501493363541	-0.43625596443440207
78416	4.203639466062359	-0.6737414400861043	4.9	-0.3806539585005961	-0.6825200163194781	-0.623914249878207
78423	4.204218304508783	-1.0083650923504452	4.63	-0.25946809422598816	-0.46586050437509946	-0.8459611684599427
78580	4.21251446530875	-0.3456703646989885	2.56	-0.45096328334313424	-0.8257288075322718	-0.33882746861450347
78581	4.212538027253652	-0.34560765501896434	4.9	-0.45095406356168005	-0.8257580523477639	-0.3387684630245797
78653	4.2164034952145055	1.1835101045185523	5.44	-0.17973677978662395	-0.3321665679289256	0.9259373959087371
78673	4.217110615360952	-0.7884208118625147	4.73	-0.33505372955151724	-0.6202550781438623	-0.7092408873932537
78678	4.217555150721434	-0.6423210978671988	4.22	-0.3802443861486966	-0.7046606476393426	-0.5990555721057133
78693	4.218491868930979	-0.36074545412687187	3.93	-0.44354751492130284	-0.8238182466520723	-0.3529718097670721
78750	4.221102532426113	-0.364228642621662	4.31	-0.44081247143766045	-0.8238844075498365	-0.3562286457056432
78804	4.224026046189667	0.2975259285216229	5.0	-0.4485673454511929	-0.8443027029054415	0.29315573073272155
78810	4.224248052070521	-0.4594872296656482	5.35	-0.4203413573361076	-0.7916002944211581	-0.443488576160846
78861	4.22705532690589	0.7842620587741551	4.23	-0.33024258957092534	-0.6261596784574859	0.7063029726027685
78879	4.22793680544461	0.6368871199608697	4.73	-0.374419220509363	-0.7114402664858097	0.5946957159218158
78955	4.231733943765248	-0.0605058353243705	5.39	-0.46151405330858664	-0.8850696515247176	-0.06046892217159032
79040	4.236025097530664	1.324313302739426	5.48	-0.11188405774840504	-0.21683039435169493	0.9697765400890248
79062	4.236937730196533	-0.5134098924910064	5.09	-0.3987258753362038	-0.7744604526652593	-0.4911503676013076
79134	4.241130709191524	-0.3396534293692007	4.0	-0.42807032785383886	-0.8400952207421307	-0.33316034352446194
79135	4.241149296948057	-0.17565435160371684	4.93	-0.44700540233804353	-0.8772957015396865	-0.1747524601846662
79147	4.241682058702229	-0.14918334426444682	5.43	-0.4484791331131606	-0.8813486323342826	-0.1486306006331046
79164	4.24247400185032	-0.48740713953675385	4.58	-0.40008079038394884	-0.7877793144062386	-0.4683365381425962
